,Country/Region,Lat,Long,variable,value
15115,Saint Lucia,13.9094,-60.9789,2020-04-09,0
15116,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-09,0
15117,Samoa,-13.759,-172.1046,2020-04-09,0
15118,San Marino,43.9424,12.4578,2020-04-09,34
15119,Sao Tome and Principe,0.1864,6.6131,2020-04-09,0
15120,Saudi Arabia,23.885942,45.079162,2020-04-09,44
15121,Senegal,14.4974,-14.4524,2020-04-09,2
15122,Serbia,44.0165,21.0059,2020-04-09,66
15123,Seychelles,-4.6796,55.492,2020-04-09,0
15124,Sierra Leone,8.460555000000001,-11.779889,2020-04-09,0
15125,Singapore,1.2833,103.8333,2020-04-09,6
15126,Slovakia,48.669,19.699,2020-04-09,2
15127,Slovenia,46.1512,14.9955,2020-04-09,43
15128,Solomon Islands,-9.6457,160.1562,2020-04-09,0
15129,Somalia,5.152149,46.199616,2020-04-09,1
15130,South Africa,-30.5595,22.9375,2020-04-09,18
15131,South Sudan,6.877000000000002,31.307,2020-04-09,0
15132,Spain,40.463667,-3.74922,2020-04-09,15447
15133,Sri Lanka,7.873054,80.77179699999998,2020-04-09,7
15134,Sudan,12.8628,30.2176,2020-04-09,2
15135,Suriname,3.9193,-56.0278,2020-04-09,1
15136,Sweden,60.128161,18.643501,2020-04-09,793
15137,Switzerland,46.8182,8.2275,2020-04-09,948
15138,Syria,34.802075,38.99681500000001,2020-04-09,2
15139,Taiwan*,23.7,121.0,2020-04-09,5
15140,Tajikistan,38.861,71.2761,2020-04-09,0
15141,Tanzania,-6.369028,34.888822,2020-04-09,1
15142,Thailand,15.870032,100.992541,2020-04-09,32
15143,Timor-Leste,-8.874217,125.727539,2020-04-09,0
15144,Togo,8.6195,0.8248,2020-04-09,3
15145,Trinidad and Tobago,10.6918,-61.2225,2020-04-09,8
15146,Tunisia,33.886917,9.537499,2020-04-09,25
15147,Turkey,38.9637,35.2433,2020-04-09,908
15148,US,40.0,-100.0,2020-04-09,21249
15149,Uganda,1.373333,32.290275,2020-04-09,0
15150,Ukraine,48.3794,31.1656,2020-04-09,57
15151,United Arab Emirates,23.424076,53.847818,2020-04-09,14
15152,Uruguay,-32.5228,-55.7658,2020-04-09,7
15153,Uzbekistan,41.377491,64.585262,2020-04-09,3
15154,Vanuatu,-15.3767,166.9592,2020-04-09,0
15155,Venezuela,6.4238,-66.5897,2020-04-09,9
15156,Vietnam,14.058324,108.277199,2020-04-09,0
15157,West Bank and Gaza,31.9522,35.2332,2020-04-09,1
15158,Yemen,15.552727,48.516388,2020-04-09,0
15159,Zambia,-13.133897,27.849332,2020-04-09,1
15160,Zimbabwe,-19.015438,29.154857,2020-04-09,3
15161,Australia,-32.106275,141.3554875,2020-04-09,51
15162,Canada,47.257039999999996,-80.17319333333333,2020-04-09,771
15163,China,32.88764545454545,111.78599090909091,2020-04-09,3339
15164,Denmark,56.2639,9.5018,2020-04-09,237
15165,France,46.2276,2.2137,2020-04-09,12214
15166,Netherlands,52.1326,5.2913,2020-04-09,2403
15167,United Kingdom,55.3781,-3.4360000000000004,2020-04-09,9706
15168,Afghanistan,33.93911,67.709953,2020-04-10,18
15169,Albania,41.1533,20.1683,2020-04-10,23
15170,Algeria,28.0339,1.6596,2020-04-10,256
15171,Andorra,42.5063,1.5218,2020-04-10,26
15172,Angola,-11.2027,17.8739,2020-04-10,2
15173,Antigua and Barbuda,17.0608,-61.7964,2020-04-10,2
15174,Argentina,-38.4161,-63.6167,2020-04-10,82
15175,Armenia,40.0691,45.0382,2020-04-10,12
15176,Austria,47.5162,14.5501,2020-04-10,319
15177,Azerbaijan,40.1431,47.5769,2020-04-10,10
15178,Bahamas,25.025885,-78.035889,2020-04-10,8
15179,Bahrain,26.0275,50.55,2020-04-10,6
15180,Bangladesh,23.685,90.3563,2020-04-10,27
15181,Barbados,13.1939,-59.5432,2020-04-10,4
15182,Belarus,53.7098,27.9534,2020-04-10,19
15183,Belgium,50.8333,4.469936,2020-04-10,3019
15184,Belize,17.1899,-88.4976,2020-04-10,2
15185,Benin,9.3077,2.3158,2020-04-10,1
15186,Bhutan,27.5142,90.4336,2020-04-10,0
15187,Bolivia,-16.2902,-63.5887,2020-04-10,19
15188,Bosnia and Herzegovina,43.9159,17.6791,2020-04-10,36
15189,Botswana,-22.3285,24.6849,2020-04-10,1
15190,Brazil,-14.235,-51.9253,2020-04-10,1057
15191,Brunei,4.5353,114.7277,2020-04-10,1
15192,Bulgaria,42.7339,25.4858,2020-04-10,25
15193,Burkina Faso,12.2383,-1.5616,2020-04-10,24
15194,Burma,21.9162,95.956,2020-04-10,3
15195,Burundi,-3.3731,29.9189,2020-04-10,0
15196,Cabo Verde,16.5388,-23.0418,2020-04-10,1
15197,Cambodia,11.55,104.9167,2020-04-10,0
15198,Cameroon,3.848,11.5021,2020-04-10,12
15199,Central African Republic,6.6111,20.9394,2020-04-10,0
15200,Chad,15.4542,18.7322,2020-04-10,0
15201,Chile,-35.6751,-71.543,2020-04-10,65
15202,Colombia,4.5709,-74.2973,2020-04-10,80
15203,Comoros,-11.6455,43.3333,2020-04-10,0
15204,Congo (Brazzaville),-0.228,15.8277,2020-04-10,5
15205,Congo (Kinshasa),-4.0383,21.7587,2020-04-10,20
15206,Costa Rica,9.7489,-83.7534,2020-04-10,3
15207,Cote d'Ivoire,7.54,-5.5471,2020-04-10,3
15208,Croatia,45.1,15.2,2020-04-10,21
15209,Cuba,21.521757,-77.78116700000002,2020-04-10,15
15210,Cyprus,35.1264,33.4299,2020-04-10,10
15211,Czechia,49.8175,15.473,2020-04-10,119
15212,Diamond Princess,0.0,0.0,2020-04-10,11
15213,Djibouti,11.8251,42.5903,2020-04-10,1
15214,Dominica,15.415,-61.371,2020-04-10,0
15215,Dominican Republic,18.7357,-70.1627,2020-04-10,126
15216,Ecuador,-1.8312,-78.1834,2020-04-10,297
15217,Egypt,26.820553000000004,30.802498,2020-04-10,135
15218,El Salvador,13.7942,-88.8965,2020-04-10,6
15219,Equatorial Guinea,1.6508,10.2679,2020-04-10,0
15220,Eritrea,15.1794,39.7823,2020-04-10,0
15221,Estonia,58.5953,25.0136,2020-04-10,24
15222,Eswatini,-26.5225,31.4659,2020-04-10,0
15223,Ethiopia,9.145,40.4897,2020-04-10,3
15224,Fiji,-17.7134,178.065,2020-04-10,0
15225,Finland,61.92411,25.748151,2020-04-10,48
15226,Gabon,-0.8037,11.6094,2020-04-10,1
15227,Gambia,13.4432,-15.3101,2020-04-10,1
15228,Georgia,42.3154,43.3569,2020-04-10,3
15229,Germany,51.165691,10.451526,2020-04-10,2767
15230,Ghana,7.9465,-1.0232,2020-04-10,6
15231,Greece,39.0742,21.8243,2020-04-10,92
15232,Grenada,12.1165,-61.679,2020-04-10,0
15233,Guatemala,15.7835,-90.2308,2020-04-10,3
15234,Guinea,9.9456,-9.6966,2020-04-10,0
15235,Guinea-Bissau,11.8037,-15.1804,2020-04-10,0
15236,Guyana,4.860416000000002,-58.93018000000001,2020-04-10,6
15237,Haiti,18.9712,-72.2852,2020-04-10,2
15238,Holy See,41.9029,12.4534,2020-04-10,0
15239,Honduras,15.2,-86.2419,2020-04-10,23
15240,Hungary,47.1625,19.5033,2020-04-10,77
15241,Iceland,64.9631,-19.0208,2020-04-10,7
15242,India,20.593684,78.96288,2020-04-10,246
15243,Indonesia,-0.7893,113.9213,2020-04-10,306
15244,Iran,32.427908,53.68804599999999,2020-04-10,4232
15245,Iraq,33.223191,43.679291,2020-04-10,70
15246,Ireland,53.1424,-7.6921,2020-04-10,287
15247,Israel,31.046051,34.851612,2020-04-10,97
15248,Italy,41.87194,12.56738,2020-04-10,18849
15249,Jamaica,18.1096,-77.2975,2020-04-10,4
15250,Japan,36.204824,138.252924,2020-04-10,125
15251,Jordan,31.24,36.51,2020-04-10,7
15252,Kazakhstan,48.0196,66.9237,2020-04-10,10
15253,Kenya,-0.0236,37.9062,2020-04-10,7
15254,"Korea, South",35.90775700000001,127.766922,2020-04-10,208
15255,Kosovo,42.602636,20.902977,2020-04-10,7
15256,Kuwait,29.31166,47.481766,2020-04-10,1
15257,Kyrgyzstan,41.20438,74.766098,2020-04-10,5
15258,Laos,19.85627,102.495496,2020-04-10,0
15259,Latvia,56.8796,24.6032,2020-04-10,3
15260,Lebanon,33.8547,35.8623,2020-04-10,20
15261,Lesotho,-29.61,28.2336,2020-04-10,0
15262,Liberia,6.4280550000000005,-9.429499,2020-04-10,5
15263,Libya,26.3351,17.228331,2020-04-10,1
15264,Liechtenstein,47.14,9.55,2020-04-10,1
15265,Lithuania,55.1694,23.8813,2020-04-10,22
15266,Luxembourg,49.8153,6.1296,2020-04-10,54
15267,MS Zaandam,0.0,0.0,2020-04-10,2
15268,Madagascar,-18.766947,46.869107,2020-04-10,0
15269,Malawi,-13.2543,34.3015,2020-04-10,1
15270,Malaysia,4.210483999999999,101.975766,2020-04-10,70
15271,Maldives,3.2028,73.2207,2020-04-10,0
15272,Mali,17.570692,-3.996166000000001,2020-04-10,7
15273,Malta,35.9375,14.3754,2020-04-10,2
15274,Marshall Islands,7.1315,171.1845,2020-04-10,0
15275,Mauritania,21.0079,-10.9408,2020-04-10,1
15276,Mauritius,-20.348404,57.552152,2020-04-10,9
15277,Mexico,23.6345,-102.5528,2020-04-10,233
15278,Micronesia,7.4256,150.5508,2020-04-10,0
15279,Moldova,47.4116,28.3699,2020-04-10,29
15280,Monaco,43.7333,7.4167,2020-04-10,1
15281,Mongolia,46.8625,103.8467,2020-04-10,0
15282,Montenegro,42.708678000000006,19.37439,2020-04-10,2
15283,Morocco,31.7917,-7.0926,2020-04-10,107
15284,Mozambique,-18.665695,35.529562,2020-04-10,0
15285,Namibia,-22.9576,18.4904,2020-04-10,0
15286,Nepal,28.1667,84.25,2020-04-10,0
15287,New Zealand,-40.9006,174.886,2020-04-10,2
15288,Nicaragua,12.865416,-85.207229,2020-04-10,1
15289,Niger,17.607789,8.081666,2020-04-10,11
15290,Nigeria,9.082,8.6753,2020-04-10,7
15291,North Macedonia,41.6086,21.7453,2020-04-10,32
15292,Norway,60.472,8.4689,2020-04-10,113
15293,Oman,21.512583,55.92325500000001,2020-04-10,3
15294,Pakistan,30.3753,69.3451,2020-04-10,86
15295,Panama,8.538,-80.7821,2020-04-10,66
15296,Papua New Guinea,-6.314993,143.95555,2020-04-10,0
15297,Paraguay,-23.4425,-58.4438,2020-04-10,6
15298,Peru,-9.19,-75.0152,2020-04-10,169
15299,Philippines,12.879721,121.774017,2020-04-10,221
15300,Poland,51.9194,19.1451,2020-04-10,181
15301,Portugal,39.3999,-8.2245,2020-04-10,435
15302,Qatar,25.3548,51.1839,2020-04-10,6
15303,Romania,45.9432,24.9668,2020-04-10,270
15304,Russia,61.52401,105.318756,2020-04-10,94
15305,Rwanda,-1.9403,29.8739,2020-04-10,0
15306,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-10,0
15307,Saint Lucia,13.9094,-60.9789,2020-04-10,0
15308,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-10,0
15309,Samoa,-13.759,-172.1046,2020-04-10,0
15310,San Marino,43.9424,12.4578,2020-04-10,34
15311,Sao Tome and Principe,0.1864,6.6131,2020-04-10,0
15312,Saudi Arabia,23.885942,45.079162,2020-04-10,47
15313,Senegal,14.4974,-14.4524,2020-04-10,2
15314,Serbia,44.0165,21.0059,2020-04-10,71
15315,Seychelles,-4.6796,55.492,2020-04-10,0
15316,Sierra Leone,8.460555000000001,-11.779889,2020-04-10,0
15317,Singapore,1.2833,103.8333,2020-04-10,7
15318,Slovakia,48.669,19.699,2020-04-10,2
15319,Slovenia,46.1512,14.9955,2020-04-10,45
15320,Solomon Islands,-9.6457,160.1562,2020-04-10,0
15321,Somalia,5.152149,46.199616,2020-04-10,1
15322,South Africa,-30.5595,22.9375,2020-04-10,24
15323,South Sudan,6.877000000000002,31.307,2020-04-10,0
15324,Spain,40.463667,-3.74922,2020-04-10,16081
15325,Sri Lanka,7.873054,80.77179699999998,2020-04-10,7
15326,Sudan,12.8628,30.2176,2020-04-10,2
15327,Suriname,3.9193,-56.0278,2020-04-10,1
15328,Sweden,60.128161,18.643501,2020-04-10,870
15329,Switzerland,46.8182,8.2275,2020-04-10,1002
15330,Syria,34.802075,38.99681500000001,2020-04-10,2
15331,Taiwan*,23.7,121.0,2020-04-10,6
15332,Tajikistan,38.861,71.2761,2020-04-10,0
15333,Tanzania,-6.369028,34.888822,2020-04-10,3
15334,Thailand,15.870032,100.992541,2020-04-10,33
15335,Timor-Leste,-8.874217,125.727539,2020-04-10,0
15336,Togo,8.6195,0.8248,2020-04-10,3
15337,Trinidad and Tobago,10.6918,-61.2225,2020-04-10,8
15338,Tunisia,33.886917,9.537499,2020-04-10,25
15339,Turkey,38.9637,35.2433,2020-04-10,1006
15340,US,40.0,-100.0,2020-04-10,23467
15341,Uganda,1.373333,32.290275,2020-04-10,0
15342,Ukraine,48.3794,31.1656,2020-04-10,69
15343,United Arab Emirates,23.424076,53.847818,2020-04-10,16
15344,Uruguay,-32.5228,-55.7658,2020-04-10,7
15345,Uzbekistan,41.377491,64.585262,2020-04-10,3
15346,Vanuatu,-15.3767,166.9592,2020-04-10,0
15347,Venezuela,6.4238,-66.5897,2020-04-10,9
15348,Vietnam,14.058324,108.277199,2020-04-10,0
15349,West Bank and Gaza,31.9522,35.2332,2020-04-10,2
15350,Yemen,15.552727,48.516388,2020-04-10,0
15351,Zambia,-13.133897,27.849332,2020-04-10,2
15352,Zimbabwe,-19.015438,29.154857,2020-04-10,3
15353,Australia,-32.106275,141.3554875,2020-04-10,54
15354,Canada,47.257039999999996,-80.17319333333333,2020-04-10,867
15355,China,32.88764545454545,111.78599090909091,2020-04-10,3340
15356,Denmark,56.2639,9.5018,2020-04-10,247
15357,France,46.2276,2.2137,2020-04-10,13199
15358,Netherlands,52.1326,5.2913,2020-04-10,2520
15359,United Kingdom,55.3781,-3.4360000000000004,2020-04-10,10829
15360,Afghanistan,33.93911,67.709953,2020-04-11,18
15361,Albania,41.1533,20.1683,2020-04-11,23
15362,Algeria,28.0339,1.6596,2020-04-11,275
15363,Andorra,42.5063,1.5218,2020-04-11,26
15364,Angola,-11.2027,17.8739,2020-04-11,2
15365,Antigua and Barbuda,17.0608,-61.7964,2020-04-11,2
15366,Argentina,-38.4161,-63.6167,2020-04-11,83
15367,Armenia,40.0691,45.0382,2020-04-11,13
15368,Austria,47.5162,14.5501,2020-04-11,337
15369,Azerbaijan,40.1431,47.5769,2020-04-11,11
15370,Bahamas,25.025885,-78.035889,2020-04-11,8
15371,Bahrain,26.0275,50.55,2020-04-11,6
15372,Bangladesh,23.685,90.3563,2020-04-11,30
15373,Barbados,13.1939,-59.5432,2020-04-11,4
15374,Belarus,53.7098,27.9534,2020-04-11,23
15375,Belgium,50.8333,4.469936,2020-04-11,3346
15376,Belize,17.1899,-88.4976,2020-04-11,2
15377,Benin,9.3077,2.3158,2020-04-11,1
15378,Bhutan,27.5142,90.4336,2020-04-11,0
15379,Bolivia,-16.2902,-63.5887,2020-04-11,20
15380,Bosnia and Herzegovina,43.9159,17.6791,2020-04-11,37
15381,Botswana,-22.3285,24.6849,2020-04-11,1
15382,Brazil,-14.235,-51.9253,2020-04-11,1124
15383,Brunei,4.5353,114.7277,2020-04-11,1
15384,Bulgaria,42.7339,25.4858,2020-04-11,28
15385,Burkina Faso,12.2383,-1.5616,2020-04-11,27
15386,Burma,21.9162,95.956,2020-04-11,3
15387,Burundi,-3.3731,29.9189,2020-04-11,0
15388,Cabo Verde,16.5388,-23.0418,2020-04-11,1
15389,Cambodia,11.55,104.9167,2020-04-11,0
15390,Cameroon,3.848,11.5021,2020-04-11,12
15391,Central African Republic,6.6111,20.9394,2020-04-11,0
15392,Chad,15.4542,18.7322,2020-04-11,0
15393,Chile,-35.6751,-71.543,2020-04-11,73
15394,Colombia,4.5709,-74.2973,2020-04-11,100
15395,Comoros,-11.6455,43.3333,2020-04-11,0
15396,Congo (Brazzaville),-0.228,15.8277,2020-04-11,5
15397,Congo (Kinshasa),-4.0383,21.7587,2020-04-11,20
15398,Costa Rica,9.7489,-83.7534,2020-04-11,3
15399,Cote d'Ivoire,7.54,-5.5471,2020-04-11,4
15400,Croatia,45.1,15.2,2020-04-11,21
15401,Cuba,21.521757,-77.78116700000002,2020-04-11,16
15402,Cyprus,35.1264,33.4299,2020-04-11,10
15403,Czechia,49.8175,15.473,2020-04-11,129
15404,Diamond Princess,0.0,0.0,2020-04-11,11
15405,Djibouti,11.8251,42.5903,2020-04-11,2
15406,Dominica,15.415,-61.371,2020-04-11,0
15407,Dominican Republic,18.7357,-70.1627,2020-04-11,135
15408,Ecuador,-1.8312,-78.1834,2020-04-11,315
15409,Egypt,26.820553000000004,30.802498,2020-04-11,146
15410,El Salvador,13.7942,-88.8965,2020-04-11,6
15411,Equatorial Guinea,1.6508,10.2679,2020-04-11,0
15412,Eritrea,15.1794,39.7823,2020-04-11,0
15413,Estonia,58.5953,25.0136,2020-04-11,24
15414,Eswatini,-26.5225,31.4659,2020-04-11,0
15415,Ethiopia,9.145,40.4897,2020-04-11,3
15416,Fiji,-17.7134,178.065,2020-04-11,0
15417,Finland,61.92411,25.748151,2020-04-11,49
15418,Gabon,-0.8037,11.6094,2020-04-11,1
15419,Gambia,13.4432,-15.3101,2020-04-11,1
15420,Georgia,42.3154,43.3569,2020-04-11,3
15421,Germany,51.165691,10.451526,2020-04-11,2736
15422,Ghana,7.9465,-1.0232,2020-04-11,8
15423,Greece,39.0742,21.8243,2020-04-11,93
15424,Grenada,12.1165,-61.679,2020-04-11,0
15425,Guatemala,15.7835,-90.2308,2020-04-11,3
15426,Guinea,9.9456,-9.6966,2020-04-11,0
15427,Guinea-Bissau,11.8037,-15.1804,2020-04-11,0
15428,Guyana,4.860416000000002,-58.93018000000001,2020-04-11,6
15429,Haiti,18.9712,-72.2852,2020-04-11,2
15430,Holy See,41.9029,12.4534,2020-04-11,0
15431,Honduras,15.2,-86.2419,2020-04-11,24
15432,Hungary,47.1625,19.5033,2020-04-11,85
15433,Iceland,64.9631,-19.0208,2020-04-11,8
15434,India,20.593684,78.96288,2020-04-11,288
15435,Indonesia,-0.7893,113.9213,2020-04-11,327
15436,Iran,32.427908,53.68804599999999,2020-04-11,4357
15437,Iraq,33.223191,43.679291,2020-04-11,72
15438,Ireland,53.1424,-7.6921,2020-04-11,320
15439,Israel,31.046051,34.851612,2020-04-11,103
15440,Italy,41.87194,12.56738,2020-04-11,19468
15441,Jamaica,18.1096,-77.2975,2020-04-11,4
15442,Japan,36.204824,138.252924,2020-04-11,138
15443,Jordan,31.24,36.51,2020-04-11,7
15444,Kazakhstan,48.0196,66.9237,2020-04-11,10
15445,Kenya,-0.0236,37.9062,2020-04-11,7
15446,"Korea, South",35.90775700000001,127.766922,2020-04-11,211
15447,Kosovo,42.602636,20.902977,2020-04-11,7
15448,Kuwait,29.31166,47.481766,2020-04-11,1
15449,Kyrgyzstan,41.20438,74.766098,2020-04-11,5
15450,Laos,19.85627,102.495496,2020-04-11,0
15451,Latvia,56.8796,24.6032,2020-04-11,3
15452,Lebanon,33.8547,35.8623,2020-04-11,20
15453,Lesotho,-29.61,28.2336,2020-04-11,0
15454,Liberia,6.4280550000000005,-9.429499,2020-04-11,5
15455,Libya,26.3351,17.228331,2020-04-11,1
15456,Liechtenstein,47.14,9.55,2020-04-11,1
15457,Lithuania,55.1694,23.8813,2020-04-11,23
15458,Luxembourg,49.8153,6.1296,2020-04-11,62
15459,MS Zaandam,0.0,0.0,2020-04-11,2
15460,Madagascar,-18.766947,46.869107,2020-04-11,0
15461,Malawi,-13.2543,34.3015,2020-04-11,2
15462,Malaysia,4.210483999999999,101.975766,2020-04-11,73
15463,Maldives,3.2028,73.2207,2020-04-11,0
15464,Mali,17.570692,-3.996166000000001,2020-04-11,7
15465,Malta,35.9375,14.3754,2020-04-11,3
15466,Marshall Islands,7.1315,171.1845,2020-04-11,0
15467,Mauritania,21.0079,-10.9408,2020-04-11,1
15468,Mauritius,-20.348404,57.552152,2020-04-11,9
15469,Mexico,23.6345,-102.5528,2020-04-11,273
15470,Micronesia,7.4256,150.5508,2020-04-11,0
15471,Moldova,47.4116,28.3699,2020-04-11,30
15472,Monaco,43.7333,7.4167,2020-04-11,1
15473,Mongolia,46.8625,103.8467,2020-04-11,0
15474,Montenegro,42.708678000000006,19.37439,2020-04-11,2
15475,Morocco,31.7917,-7.0926,2020-04-11,111
15476,Mozambique,-18.665695,35.529562,2020-04-11,0
15477,Namibia,-22.9576,18.4904,2020-04-11,0
15478,Nepal,28.1667,84.25,2020-04-11,0
15479,New Zealand,-40.9006,174.886,2020-04-11,4
15480,Nicaragua,12.865416,-85.207229,2020-04-11,1
15481,Niger,17.607789,8.081666,2020-04-11,11
15482,Nigeria,9.082,8.6753,2020-04-11,10
15483,North Macedonia,41.6086,21.7453,2020-04-11,34
15484,Norway,60.472,8.4689,2020-04-11,119
15485,Oman,21.512583,55.92325500000001,2020-04-11,3
15486,Pakistan,30.3753,69.3451,2020-04-11,91
15487,Panama,8.538,-80.7821,2020-04-11,74
15488,Papua New Guinea,-6.314993,143.95555,2020-04-11,0
15489,Paraguay,-23.4425,-58.4438,2020-04-11,6
15490,Peru,-9.19,-75.0152,2020-04-11,181
15491,Philippines,12.879721,121.774017,2020-04-11,247
15492,Poland,51.9194,19.1451,2020-04-11,208
15493,Portugal,39.3999,-8.2245,2020-04-11,470
15494,Qatar,25.3548,51.1839,2020-04-11,6
15495,Romania,45.9432,24.9668,2020-04-11,291
15496,Russia,61.52401,105.318756,2020-04-11,106
15497,Rwanda,-1.9403,29.8739,2020-04-11,0
15498,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-11,0
15499,Saint Lucia,13.9094,-60.9789,2020-04-11,0
15500,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-11,0
15501,Samoa,-13.759,-172.1046,2020-04-11,0
15502,San Marino,43.9424,12.4578,2020-04-11,35
15503,Sao Tome and Principe,0.1864,6.6131,2020-04-11,0
15504,Saudi Arabia,23.885942,45.079162,2020-04-11,52
15505,Senegal,14.4974,-14.4524,2020-04-11,2
15506,Serbia,44.0165,21.0059,2020-04-11,74
15507,Seychelles,-4.6796,55.492,2020-04-11,0
15508,Sierra Leone,8.460555000000001,-11.779889,2020-04-11,0
15509,Singapore,1.2833,103.8333,2020-04-11,8
15510,Slovakia,48.669,19.699,2020-04-11,2
15511,Slovenia,46.1512,14.9955,2020-04-11,50
15512,Solomon Islands,-9.6457,160.1562,2020-04-11,0
15513,Somalia,5.152149,46.199616,2020-04-11,1
15514,South Africa,-30.5595,22.9375,2020-04-11,25
15515,South Sudan,6.877000000000002,31.307,2020-04-11,0
15516,Spain,40.463667,-3.74922,2020-04-11,16606
15517,Sri Lanka,7.873054,80.77179699999998,2020-04-11,7
15518,Sudan,12.8628,30.2176,2020-04-11,2
15519,Suriname,3.9193,-56.0278,2020-04-11,1
15520,Sweden,60.128161,18.643501,2020-04-11,887
15521,Switzerland,46.8182,8.2275,2020-04-11,1036
15522,Syria,34.802075,38.99681500000001,2020-04-11,2
15523,Taiwan*,23.7,121.0,2020-04-11,6
15524,Tajikistan,38.861,71.2761,2020-04-11,0
15525,Tanzania,-6.369028,34.888822,2020-04-11,3
15526,Thailand,15.870032,100.992541,2020-04-11,35
15527,Timor-Leste,-8.874217,125.727539,2020-04-11,0
15528,Togo,8.6195,0.8248,2020-04-11,3
15529,Trinidad and Tobago,10.6918,-61.2225,2020-04-11,8
15530,Tunisia,33.886917,9.537499,2020-04-11,28
15531,Turkey,38.9637,35.2433,2020-04-11,1101
15532,US,40.0,-100.0,2020-04-11,25599
15533,Uganda,1.373333,32.290275,2020-04-11,0
15534,Ukraine,48.3794,31.1656,2020-04-11,73
15535,United Arab Emirates,23.424076,53.847818,2020-04-11,20
15536,Uruguay,-32.5228,-55.7658,2020-04-11,7
15537,Uzbekistan,41.377491,64.585262,2020-04-11,4
15538,Vanuatu,-15.3767,166.9592,2020-04-11,0
15539,Venezuela,6.4238,-66.5897,2020-04-11,9
15540,Vietnam,14.058324,108.277199,2020-04-11,0
15541,West Bank and Gaza,31.9522,35.2332,2020-04-11,2
15542,Yemen,15.552727,48.516388,2020-04-11,0
15543,Zambia,-13.133897,27.849332,2020-04-11,2
15544,Zimbabwe,-19.015438,29.154857,2020-04-11,3
15545,Australia,-32.106275,141.3554875,2020-04-11,57
15546,Canada,47.257039999999996,-80.17319333333333,2020-04-11,986
15547,China,32.88764545454545,111.78599090909091,2020-04-11,3343
15548,Denmark,56.2639,9.5018,2020-04-11,260
15549,France,46.2276,2.2137,2020-04-11,13835
15550,Netherlands,52.1326,5.2913,2020-04-11,2653
15551,United Kingdom,55.3781,-3.4360000000000004,2020-04-11,11673
15552,Afghanistan,33.93911,67.709953,2020-04-12,19
15553,Albania,41.1533,20.1683,2020-04-12,23
15554,Algeria,28.0339,1.6596,2020-04-12,293
15555,Andorra,42.5063,1.5218,2020-04-12,29
15556,Angola,-11.2027,17.8739,2020-04-12,2
15557,Antigua and Barbuda,17.0608,-61.7964,2020-04-12,2
15558,Argentina,-38.4161,-63.6167,2020-04-12,90
15559,Armenia,40.0691,45.0382,2020-04-12,13
15560,Austria,47.5162,14.5501,2020-04-12,350
15561,Azerbaijan,40.1431,47.5769,2020-04-12,11
15562,Bahamas,25.025885,-78.035889,2020-04-12,8
15563,Bahrain,26.0275,50.55,2020-04-12,6
15564,Bangladesh,23.685,90.3563,2020-04-12,34
15565,Barbados,13.1939,-59.5432,2020-04-12,4
15566,Belarus,53.7098,27.9534,2020-04-12,26
15567,Belgium,50.8333,4.469936,2020-04-12,3600
15568,Belize,17.1899,-88.4976,2020-04-12,2
15569,Benin,9.3077,2.3158,2020-04-12,1
15570,Bhutan,27.5142,90.4336,2020-04-12,0
15571,Bolivia,-16.2902,-63.5887,2020-04-12,24
15572,Bosnia and Herzegovina,43.9159,17.6791,2020-04-12,39
15573,Botswana,-22.3285,24.6849,2020-04-12,1
15574,Brazil,-14.235,-51.9253,2020-04-12,1223
15575,Brunei,4.5353,114.7277,2020-04-12,1
15576,Bulgaria,42.7339,25.4858,2020-04-12,29
15577,Burkina Faso,12.2383,-1.5616,2020-04-12,27
15578,Burma,21.9162,95.956,2020-04-12,4
15579,Burundi,-3.3731,29.9189,2020-04-12,0
15580,Cabo Verde,16.5388,-23.0418,2020-04-12,1
15581,Cambodia,11.55,104.9167,2020-04-12,0
15582,Cameroon,3.848,11.5021,2020-04-12,12
15583,Central African Republic,6.6111,20.9394,2020-04-12,0
15584,Chad,15.4542,18.7322,2020-04-12,0
15585,Chile,-35.6751,-71.543,2020-04-12,80
15586,Colombia,4.5709,-74.2973,2020-04-12,109
15587,Comoros,-11.6455,43.3333,2020-04-12,0
15588,Congo (Brazzaville),-0.228,15.8277,2020-04-12,5
15589,Congo (Kinshasa),-4.0383,21.7587,2020-04-12,20
15590,Costa Rica,9.7489,-83.7534,2020-04-12,3
15591,Cote d'Ivoire,7.54,-5.5471,2020-04-12,5
15592,Croatia,45.1,15.2,2020-04-12,23
15593,Cuba,21.521757,-77.78116700000002,2020-04-12,18
15594,Cyprus,35.1264,33.4299,2020-04-12,11
15595,Czechia,49.8175,15.473,2020-04-12,138
15596,Diamond Princess,0.0,0.0,2020-04-12,11
15597,Djibouti,11.8251,42.5903,2020-04-12,2
15598,Dominica,15.415,-61.371,2020-04-12,0
15599,Dominican Republic,18.7357,-70.1627,2020-04-12,173
15600,Ecuador,-1.8312,-78.1834,2020-04-12,333
15601,Egypt,26.820553000000004,30.802498,2020-04-12,159
15602,El Salvador,13.7942,-88.8965,2020-04-12,6
